row.number,BD,PFL,throt,ED,EP,GS,GSh,MP,BS,Site1,species,group
275,0.414,0.196,2.242647059,0.075,0.456521739,0.004756243,1.5625,0.287439614,0.403381643,OODR,AMNPER,Peren_longer
276,0.409,0.169,2.685714286,0.076,0.462102689,0.006287755,2.025641026,0.337408313,0.425427873,OODR,AMNPER,Peren_longer
277,0.4,0.206,2.692307692,0.083,0.425,0.006530612,2,0.21,0.455,OODR,AMNPER,Peren_longer
278,0.44,0.196,2.51369863,0.064,0.447727273,0.006530612,1.388888889,0.288636364,0.372727273,OODR,AMNPER,Peren_longer
279,0.436,0.196,2.294964029,0.069,0.518348624,0.006112233,1.14084507,0.373853211,0.389908257,OODR,AMNPER,Peren_longer
281,0.445,0.201,2.477124183,0.089,0.438202247,0.005231867,1.309090909,0.292134831,0.417977528,OODR,AMNPER,Peren_longer
282,0.407,0.193,2.24137931,0.079,0.454545455,0.005806452,1.306451613,0.277641278,0.425061425,OODR,AMNPER,Peren_longer
283,0.414,0.201,2.565517241,0.082,0.446859903,0.005012346,1.206896552,0.243961353,0.410628019,OODR,AMNPER,Peren_longer
284,0.4,0.191,2.503546099,0.075,0.4275,0.005036157,1.442307692,0.2525,0.43,OODR,AMNPER,Peren_longer
285,0.421,0.19,2.532846715,0.068,0.406175772,0.005443483,1.081967213,0.211401425,0.42280285,OODR,AMNPER,Peren_longer
286,0.404,0.203,2.61971831,0.083,0.46039604,0.005279881,1.290909091,0.264851485,0.428217822,OODR,AMNPER,Peren_longer
287,0.404,0.189,2.695652174,0.076,0.386138614,0.00526927,1.2,0.180693069,0.452970297,OODR,AMNPER,Peren_longer
288,0.441,0.209,2.542857143,0.078,0.43537415,0.005246877,1.125,0.219954649,0.401360544,OODR,AMNPER,Peren_longer
289,0.414,0.204,2.496350365,0.073,0.446859903,0.00476096,1.041666667,0.282608696,0.425120773,OODR,AMNPER,Peren_longer
290,0.424,0.204,2.496350365,0.083,0.41745283,0.00523534,1.282608696,0.221698113,0.41745283,OODR,AMNPER,Peren_longer
291,0.385,0.206,2.30075188,0.079,0.462337662,0.004402327,1.108695652,0.303896104,0.457142857,OODR,AMNPER,Peren_longer
292,0.421,0.179,2.165517241,0.09,0.41567696,0.004738292,1.11627907,0.2304038,0.448931116,OODR,AMNPER,Peren_longer
294,0.407,0.195,1.938931298,0.086,0.457002457,0.003657648,1.027027027,0.304668305,0.447174447,OODR,AMNPER,Peren_longer
295,0.393,0.194,2.079710145,0.092,0.491094148,0.004026817,1.289473684,0.312977099,0.460559796,OODR,AMNPER,Peren_longer
297,0.413,0.191,2.726618705,0.099,0.411622276,0.0054,1.851851852,0.225181598,0.457627119,GJKR,AMNPER,Peren_longer
301,0.424,0.187,2.477941176,0.1,0.474056604,0.005897741,1.9375,0.330188679,0.438679245,GJKR,AMNPER,Peren_longer
302,0.403,0.214,2.611111111,0.096,0.379652605,0.006152683,1.783783784,0.17617866,0.488833747,GJKR,AMNPER,Peren_longer
305,0.423,0.216,2.120567376,0.091,0.432624113,0.004602041,1.341463415,0.229314421,0.463356974,GJKR,AMNPER,Peren_longer
306,0.405,0.199,2.678832117,0.095,0.407407407,0.007573964,2,0.195061728,0.488888889,GJKR,AMNPER,Peren_longer
308,0.401,0.197,2.503597122,0.092,0.46882793,0.005865473,2.085714286,0.296758105,0.473815461,GJKR,AMNPER,Peren_longer
311,0.417,0.195,2.601449275,0.095,0.455635492,0.005916728,1.6,0.285371703,0.441247002,GJKR,AMNPER,Peren_longer
312,0.448,0.209,2.397350993,0.092,0.40625,0.00692867,1.891304348,0.180803571,0.46875,GJKR,AMNPER,Peren_longer
313,0.399,0.197,2.807142857,0.082,0.478696742,0.006814494,1.607142857,0.303258145,0.448621554,GJKR,AMNPER,Peren_longer
314,0.407,0.2,2.606060606,0.091,0.42014742,0.006352941,1.574074074,0.228501229,0.452088452,GJKR,AMNPER,Peren_longer
316,0.426,0.209,2.678832117,0.075,0.514084507,0.007394749,1.5,0.382629108,0.427230047,OODR,AMNPER,Peren_longer
318,0.414,0.206,2.776978417,0.085,0.471014493,0.005866667,1.62962963,0.270531401,0.451690821,OODR,AMNPER,Peren_longer
326,0.403,0.207,2.072463768,0.092,0.466501241,0.006456198,2.032258065,0.312655087,0.459057072,OODR,AMNPER,Peren_longer
327,0.401,0.21,2.696296296,0.104,0.354114713,0.005085059,2.2,0.142144638,0.478802993,GJKR,AMNPER,Peren_longer
328,0.398,0.195,2.313432836,0.103,0.386934673,0.005315501,1.612903226,0.236180905,0.477386935,GJKR,AMNPER,Peren_longer
329,0.385,0.184,2.53030303,0.101,0.433766234,0.005167243,2.333333333,0.290909091,0.498701299,GJKR,AMNPER,Peren_longer
330,0.385,0.2,2.330827068,0.095,0.485714286,0.004667141,2.47826087,0.34025974,0.485714286,GJKR,AMNPER,Peren_longer
331,0.445,0.248,2.733766234,0.121,0.305617978,0.00517686,1.862068966,0.128089888,0.496629213,GJKR,AMNPER,Peren_longer
332,0.411,0.222,2.671641791,0.104,0.367396594,0.004938272,2.5,0.177615572,0.491484185,GJKR,AMNPER,Peren_longer
335,0.393,0.208,2.548148148,0.099,0.384223919,0.006578877,1.888888889,0.198473282,0.475826972,GJKR,AMNPER,Peren_longer
336,0.389,0.222,2.45,0.095,0.480719794,0.0061678,1.888888889,0.341902314,0.475578406,GJKR,AMNPER,Peren_longer
337,0.414,0.186,2.871621622,0.093,0.410628019,0.006268598,1.975,0.217391304,0.468599034,GJKR,AMNPER,Peren_longer
339,0.386,0.193,2.671532847,0.093,0.383419689,0.006035503,2.205882353,0.21761658,0.481865285,GJKR,AMNPER,Peren_longer
340,0.407,0.197,2.550724638,0.083,0.41031941,0.0050875,2.378378378,0.203931204,0.44963145,GJKR,AMNPER,Peren_longer
341,0.419,0.198,2.706293706,0.09,0.410501193,0.006305123,1.458333333,0.181384248,0.486873508,GJKR,AMNPER,Peren_longer
343,0.428,0.176,2.430555556,0.084,0.408878505,0.006108223,1.709090909,0.172897196,0.455607477,GJKR,AMNPER,Peren_longer
344,0.408,0.213,2.623287671,0.07,0.458333333,0.006167535,1.689655172,0.299019608,0.448529412,GJKR,AMNPER,Peren_longer
345,0.45,0.205,2.773049645,0.078,0.524444444,0.006256,1.352941176,0.366666667,0.428888889,GJKR,AMNPER,Peren_longer
347,0.415,0.187,2.021428571,0.066,0.474698795,0.003686794,1.810810811,0.291566265,0.426506024,GJKR,AMNPER,Peren_longer
348,0.393,0.185,2.105633803,0.094,0.430025445,0.004188345,1.314285714,0.229007634,0.486005089,GJKR,AMNPER,Peren_longer
349,0.399,0.195,2.210526316,0.074,0.463659148,0.006234375,1.228070175,0.268170426,0.463659148,GJKR,AMNPER,Peren_longer
352,0.381,0.208,1.954198473,0.088,0.517060367,0.00769043,1.26,0.346456693,0.519685039,GJKR,AMNPER,Peren_longer
353,0.388,0.191,1.466666667,0.091,0.520618557,0.007946943,1.358974359,0.347938144,0.536082474,GJKR,AMNPER,Peren_longer
354,0.419,0.211,2.661971831,0.073,0.494033413,0.004860497,1.272727273,0.319809069,0.451073986,GJKR,AMNPER,Peren_longer
357,0.42,0.202,2.528571429,0.092,0.483333333,0.005591716,1.166666667,0.319047619,0.454761905,GJKR,AMNPER,Peren_longer
358,0.394,0.193,2.276595745,0.09,0.459390863,0.006179693,1.531914894,0.248730964,0.492385787,GJKR,AMNPER,Peren_longer
359,0.394,0.17,2.674074074,0.09,0.467005076,0.005666667,1.275,0.299492386,0.520304569,GJKR,AMNPER,Peren_longer
360,0.43,0.204,2.598540146,0.082,0.434883721,0.007439,1.5,0.239534884,0.439534884,GJKR,AMNPER,Peren_longer
366,0.394,0.202,2.374100719,0.082,0.47715736,0.02234375,1.181818182,0.28680203,0.505076142,SRAR,AMNPER,Peren_flashier
367,0.426,0.212,2.748251748,0.092,0.495305164,0.025785932,1.099173554,0.295774648,0.448356808,SRAR,AMNPER,Peren_flashier
368,0.387,0.188,2.522058824,0.089,0.382428941,0.022325996,1.287037037,0.188630491,0.506459948,SRAR,AMNPER,Peren_flashier
370,0.409,0.182,2.287769784,0.089,0.486552567,0.025573333,1.304761905,0.33007335,0.457212714,SRAR,AMNPER,Peren_flashier
371,0.408,0.181,2.773722628,0.097,0.460784314,0.024379809,1.035714286,0.281862745,0.477941176,SRAR,AMNPER,Peren_flashier
372,0.411,0.18,2.905797101,0.097,0.464720195,0.025945866,1.172131148,0.270072993,0.501216545,SRAR,AMNPER,Peren_flashier
373,0.454,0.184,2.204225352,0.087,0.484581498,0.02566875,1.333333333,0.323788546,0.442731278,SRAR,AMNPER,Peren_flashier
374,0.39,0.202,2.431818182,0.095,0.51025641,0.022998615,1.138888889,0.369230769,0.48974359,SRAR,AMNPER,Peren_flashier
375,0.379,0.2,2.669172932,0.092,0.546174142,0.027923556,1.230088496,0.34828496,0.530343008,SRAR,AMNPER,Peren_flashier
376,0.429,0.196,2.467625899,0.093,0.517482517,0.023292997,1.106796117,0.365967366,0.452214452,SRAR,AMNPER,Peren_flashier
377,0.396,0.179,2.781021898,0.092,0.426767677,0.023372576,1.157407407,0.257575758,0.45959596,SRAR,AMNPER,Peren_flashier
380,0.414,0.201,2.330882353,0.097,0.439613527,0.024807307,1.208333333,0.248792271,0.47826087,SRAR,AMNPER,Peren_flashier
381,0.4,0.18,2.328244275,0.095,0.445,0.025493147,1.096774194,0.305,0.4925,SRAR,AMNPER,Peren_flashier
382,0.404,0.177,1.95620438,0.113,0.373762376,0.03319108,1.08988764,0.170792079,0.5,SRAR,AMNPER,Peren_flashier
383,0.409,0.183,2.518518519,0.107,0.413202934,0.034763261,1.129032258,0.259168704,0.476772616,SRAR,AMNPER,Peren_flashier
384,0.394,0.216,2.5,0.095,0.467005076,0.030763636,0.949494949,0.281725888,0.545685279,SRAR,AMNPER,Peren_flashier
385,0.432,0.196,2.363013699,0.109,0.393518519,0.03223003,1.265060241,0.19212963,0.520833333,SRAR,AMNPER,Peren_flashier
386,0.439,0.183,2.514492754,0.1,0.492027335,0.037952675,1.279569892,0.330296128,0.448747153,SRAR,AMNPER,Peren_flashier
387,0.417,0.18,2.410447761,0.097,0.505995204,0.031807372,1.07,0.335731415,0.489208633,SRAR,AMNPER,Peren_flashier
388,0.405,0.184,2.4,0.089,0.503703704,0.023352237,1.068627451,0.32345679,0.466666667,SRAR,AMNPER,Peren_flashier
389,0.419,0.191,2.514925373,0.081,0.529832936,0.0158592,1.264285714,0.353221957,0.408114558,SRAR,AMNPER,Peren_flashier
390,0.44,0.182,2.937062937,0.076,0.413636364,0.006194719,1.693333333,0.252272727,0.415909091,GPHR,AMNPER,Peren_longer
391,0.434,0.212,2.578571429,0.08,0.428571429,0.007259157,1.191011236,0.262672811,0.442396313,GPHR,AMNPER,Peren_longer
392,0.432,0.192,2.442857143,0.081,0.460648148,0.007838628,1.402597403,0.31712963,0.43287037,GPHR,AMNPER,Peren_longer
393,0.408,0.208,2.701492537,0.08,0.411764706,0.00689603,1.578947368,0.259803922,0.419117647,GPHR,AMNPER,Peren_longer
394,0.398,0.17,2.748091603,0.092,0.479899497,0.00693,1.590909091,0.324120603,0.457286432,GPHR,AMNPER,Peren_longer
395,0.412,0.217,2.237410072,0.077,0.468446602,0.005274238,1.517857143,0.325242718,0.492718447,GPHR,AMNPER,Peren_longer
396,0.412,0.192,2.671532847,0.082,0.453883495,0.007658689,1.391304348,0.313106796,0.451456311,GPHR,AMNPER,Peren_longer
397,0.384,0.194,2.786764706,0.083,0.46875,0.006786691,2,0.265625,0.473958333,GPHR,AMNPER,Peren_longer
398,0.394,0.198,2.784172662,0.089,0.408629442,0.007345043,1.672727273,0.246192893,0.489847716,GPHR,AMNPER,Peren_longer
399,0.429,0.193,2.468085106,0.087,0.466200466,0.005678125,1.717391304,0.312354312,0.466200466,GPHR,AMNPER,Peren_longer
400,0.404,0.209,2.310606061,0.086,0.49009901,0.006882969,1.620689655,0.316831683,0.514851485,GPHR,AMNPER,Peren_longer
401,0.413,0.195,2.407142857,0.085,0.450363196,0.006448413,1.82,0.254237288,0.421307506,GPHR,AMNPER,Peren_longer
402,0.368,0.2,2.592592593,0.086,0.442934783,0.005977539,1.636363636,0.27173913,0.483695652,GPHR,AMNPER,Peren_longer
403,0.415,0.205,2.377777778,0.09,0.477108434,0.005668934,1.6,0.315662651,0.501204819,GPHR,AMNPER,Peren_longer
404,0.434,0.2,2.316546763,0.093,0.377880184,0.005617778,1.975,0.235023041,0.426267281,GPHR,AMNPER,Peren_longer
405,0.425,0.216,2.591549296,0.097,0.447058824,0.005886427,2.125,0.265882353,0.48,GPHR,AMNPER,Peren_longer
406,0.405,0.2,2.229166667,0.095,0.461728395,0.007434667,1.607843137,0.325925926,0.52345679,GPHR,AMNPER,Peren_longer
407,0.394,0.211,2.04379562,0.094,0.398477157,0.005436735,2.055555556,0.200507614,0.520304569,GPHR,AMNPER,Peren_longer
408,0.407,0.227,2.375886525,0.102,0.402948403,0.005519849,2.027777778,0.240786241,0.496314496,GPHR,AMNPER,Peren_longer
409,0.396,0.207,2.094890511,0.103,0.441919192,0.005796671,2.166666667,0.257575758,0.5,GPHR,AMNPER,Peren_longer
410,0.386,0.202,2.1328125,0.098,0.512953368,0.007760141,1.590909091,0.349740933,0.515544041,GPHR,AMNPER,Peren_longer
411,0.411,0.201,3.139705882,0.075,0.484184915,0.009118904,1.159574468,0.343065693,0.437956204,GPHR,AMNPER,Peren_longer
412,0.422,0.201,2.739130435,0.083,0.450236967,0.006727431,1.612903226,0.303317536,0.433649289,GPHR,AMNPER,Peren_longer
413,0.432,0.197,2.741007194,0.078,0.402777778,0.00757512,1.6,0.215277778,0.43287037,GPHR,AMNPER,Peren_longer
414,0.431,0.193,2.706293706,0.09,0.457076566,0.009220041,1.457142857,0.294663573,0.454756381,GPHR,AMNPER,Peren_longer
415,0.4,0.187,2.1328125,0.089,0.44,0.006666667,1.5,0.265,0.46,GPHR,AMNPER,Peren_longer
416,0.426,0.176,2.136690647,0.099,0.406103286,0.008979592,1.76,0.255868545,0.483568075,GPHR,AMNPER,Peren_longer
418,0.41,0.212,2.529411765,0.095,0.419512195,0.006835173,1.875,0.251219512,0.480487805,AHMR,AMNPER,Peren_longer
419,0.396,0.205,2.306569343,0.108,0.381313131,0.007495274,2.346153846,0.202020202,0.472222222,AHMR,AMNPER,Peren_longer
420,0.398,0.199,2.059259259,0.097,0.389447236,0.007266436,2.1,0.233668342,0.502512563,AHMR,AMNPER,Peren_longer
421,0.393,0.213,2.45,0.096,0.396946565,0.006510417,1.666666667,0.231552163,0.531806616,AHMR,AMNPER,Peren_longer
424,0.407,0.198,2.014705882,0.087,0.42014742,0.005170822,1.866666667,0.27027027,0.501228501,AHMR,AMNPER,Peren_longer
425,0.383,0.221,2.711111111,0.095,0.506527415,0.005395041,1.59375,0.349869452,0.472584856,AHMR,AMNPER,Peren_longer
426,0.388,0.196,2.5,0.1,0.427835052,0.006696,2.296296296,0.31185567,0.466494845,AHMR,AMNPER,Peren_longer
427,0.412,0.211,2.333333333,0.1,0.419902913,0.004998078,2.08,0.274271845,0.47815534,AHMR,AMNPER,Peren_longer
429,0.397,0.206,1.925373134,0.098,0.435768262,0.005976563,1.888888889,0.312342569,0.450881612,AHMR,AMNPER,Peren_longer
430,0.393,0.193,2.393939394,0.105,0.338422392,0.007211408,2.185185185,0.145038168,0.478371501,AHMR,AMNPER,Peren_longer
431,0.419,0.209,2.377483444,0.096,0.393794749,0.007140496,1.666666667,0.190930788,0.451073986,AHMR,AMNPER,Peren_longer
432,0.414,0.201,1.793103448,0.091,0.415458937,0.00617284,2,0.236714976,0.471014493,AHMR,AMNPER,Peren_longer
433,0.393,0.191,2.392307692,0.086,0.452926209,0.007239151,1.333333333,0.302798982,0.468193384,AHMR,AMNPER,Peren_longer
434,0.42,0.201,2.554744526,0.098,0.421428571,0.005464463,1.965517241,0.269047619,0.45,AHMR,AMNPER,Peren_longer
435,0.401,0.177,2.266666667,0.085,0.451371571,0.006873373,1.5,0.306733167,0.451371571,AHMR,AMNPER,Peren_longer
436,0.431,0.209,2.921428571,0.095,0.426914153,0.007510204,1.739130435,0.252900232,0.466357309,AHMR,AMNPER,Peren_longer
437,0.404,0.206,2.255813953,0.087,0.47029703,0.005936419,1.355555556,0.339108911,0.467821782,AHMR,AMNPER,Peren_longer
438,0.429,0.197,2.652777778,0.089,0.412587413,0.009527778,1.428571429,0.249417249,0.452214452,AHMR,AMNPER,Peren_longer
439,0.428,0.197,2.655172414,0.093,0.390186916,0.006818935,1.558139535,0.214953271,0.436915888,AHMR,AMNPER,Peren_longer
440,0.415,0.199,2.601449275,0.087,0.431325301,0.00558125,1.617021277,0.231325301,0.472289157,AHMR,AMNPER,Peren_longer
441,0.437,0.198,2.120567376,0.092,0.395881007,0.006192531,1.32,0.219679634,0.455377574,AHMR,AMNPER,Peren_longer
442,0.417,0.19,2.748251748,0.086,0.491606715,0.005795156,1.490566038,0.357314149,0.470023981,AHMR,AMNPER,Peren_longer
443,0.42,0.202,2.742857143,0.088,0.495238095,0.006,1.666666667,0.366666667,0.480952381,AHMR,AMNPER,Peren_longer
444,0.437,0.208,2.613793103,0.089,0.409610984,0.007,1.428571429,0.235697941,0.439359268,AHMR,AMNPER,Peren_longer
445,0.394,0.219,1.78358209,0.112,0.469543147,0.008019753,1.931034483,0.327411168,0.527918782,DMAR,AMNPER,Peren_longer
447,0.409,0.146,2.417910448,0.092,0.442542787,0.006347107,1.875,0.244498778,0.508557457,SRAR,AMNPER,Peren_flashier
448,0.401,0.16,2.273972603,0.093,0.428927681,0.00499895,1.942857143,0.251870324,0.486284289,SRAR,AMNPER,Peren_flashier
449,0.417,0.199,2.255474453,0.099,0.429256595,0.005502959,2.419354839,0.256594724,0.45323741,SRAR,AMNPER,Peren_flashier
450,0.391,0.205,2.037593985,0.095,0.493606138,0.006010101,2.264705882,0.337595908,0.514066496,SRAR,AMNPER,Peren_flashier
451,0.421,0.203,2.701492537,0.1,0.434679335,0.008860759,1.128571429,0.244655582,0.439429929,SRAR,AMNPER,Peren_flashier
452,0.407,0.208,2.580882353,0.097,0.474201474,0.008983333,1.346938776,0.285012285,0.488943489,SRAR,AMNPER,Peren_flashier
453,0.443,0.187,2.521126761,0.104,0.417607223,0.007688149,1.755555556,0.241534989,0.41986456,SRAR,AMNPER,Peren_flashier
454,0.39,0.181,2.674242424,0.09,0.476923077,0.006164384,1.622222222,0.28974359,0.492307692,SRAR,AMNPER,Peren_flashier
455,0.429,0.184,2.46,0.097,0.403263403,0.007571429,1.320754717,0.226107226,0.442890443,SRAR,AMNPER,Peren_flashier
456,0.438,0.192,2.387323944,0.093,0.447488584,0.00734072,1.509433962,0.289954338,0.456621005,SRAR,AMNPER,Peren_flashier
457,0.459,0.202,2.609589041,0.088,0.446623094,0.006408646,1.426229508,0.265795207,0.409586057,SRAR,AMNPER,Peren_flashier
458,0.427,0.204,2.299319728,0.082,0.428571429,0.005554885,2.173913043,0.24824356,0.442622951,SRAR,AMNPER,Peren_flashier
459,0.42,0.202,2.562043796,0.082,0.49047619,0.00840798,1.162162162,0.330952381,0.428571429,SRAR,AMNPER,Peren_flashier
460,0.447,0.211,2.878378378,0.093,0.425055928,0.005925926,1.333333333,0.248322148,0.418344519,SRAR,AMNPER,Peren_flashier
461,0.416,0.186,2.631578947,0.087,0.473557692,0.005640496,1.615384615,0.336538462,0.415865385,SRAR,AMNPER,Peren_flashier
462,0.424,0.198,2.794117647,0.08,0.433962264,0.00568,1.126760563,0.252358491,0.445754717,SRAR,AMNPER,Peren_flashier
463,0.427,0.187,2.484615385,0.075,0.461358314,0.007100227,1.355263158,0.302107728,0.466042155,SRAR,AMNPER,Peren_flashier
464,0.412,0.214,2.345070423,0.088,0.424757282,0.004145152,2.023255814,0.22815534,0.446601942,SRAR,AMNPER,Peren_flashier
465,0.426,0.205,2.365517241,0.083,0.44600939,0.0067,1.492537313,0.244131455,0.431924883,SRAR,AMNPER,Peren_flashier
466,0.446,0.188,3.228571429,0.077,0.423766816,0.007001837,1.22,0.224215247,0.430493274,SRAR,AMNPER,Peren_flashier
469,0.389,0.197,2.183823529,0.084,0.516709512,0.007737024,1.323076923,0.329048843,0.516709512,SRAR,AMNPER,Peren_flashier
470,0.402,0.199,2.589552239,0.096,0.417910448,0.008024691,1.538461538,0.221393035,0.512437811,SRAR,AMNPER,Peren_flashier
471,0.432,0.204,2.565217391,0.077,0.49537037,0.014032907,1.703703704,0.347222222,0.412037037,COAR,AMNPER,Peren_flashier
472,0.408,0.217,2.583941606,0.076,0.458333333,0.007413818,1.193548387,0.289215686,0.443627451,COAR,AMNPER,Peren_flashier
473,0.4,0.197,2.661654135,0.079,0.4625,0.006516529,0.873684211,0.2875,0.4825,COAR,AMNPER,Peren_flashier
474,0.42,0.192,2.739130435,0.08,0.40952381,0.005360157,0.802631579,0.24047619,0.419047619,COAR,AMNPER,Peren_flashier
475,0.41,0.161,2.757575758,0.087,0.524390244,0.005536389,1.075757576,0.429268293,0.470731707,COAR,AMNPER,Peren_flashier
476,0.442,0.207,2.453900709,0.097,0.484162896,0.0064,1,0.319004525,0.457013575,COAR,AMNPER,Peren_flashier
477,0.422,0.209,2.437956204,0.085,0.41943128,0.005082692,1.081967213,0.232227488,0.433649289,COAR,AMNPER,Peren_flashier
479,0.427,0.219,2.372262774,0.103,0.487119438,0.005530667,1.196078431,0.341920375,0.43793911,COAR,AMNPER,Peren_flashier
480,0.422,0.212,2.220588235,0.094,0.412322275,0.006576075,1.756097561,0.236966825,0.457345972,COAR,AMNPER,Peren_flashier
481,0.397,0.198,2.46875,0.096,0.481108312,0.008886719,1.160714286,0.347607053,0.496221662,COAR,AMNPER,Peren_flashier
482,0.403,0.192,2.768656716,0.078,0.449131514,0.006826304,1.492957746,0.263027295,0.436724566,SRAR,AMNPER,Peren_flashier
483,0.414,0.204,2.837209302,0.092,0.485507246,0.006188,1.338235294,0.328502415,0.461352657,SRAR,AMNPER,Peren_flashier
484,0.399,0.185,2.798449612,0.08,0.448621554,0.006376103,1.369863014,0.295739348,0.481203008,SRAR,AMNPER,Peren_flashier
485,0.43,0.216,2.813432836,0.084,0.439534884,0.005719668,1.534482759,0.272093023,0.441860465,SRAR,AMNPER,Peren_flashier
486,0.425,0.222,2.902097902,0.08,0.449411765,0.00504,1.26984127,0.310588235,0.458823529,SRAR,AMNPER,Peren_flashier
487,0.439,0.216,2.51048951,0.088,0.453302961,0.006518519,1.466666667,0.284738041,0.446469248,SRAR,AMNPER,Peren_flashier
488,0.388,0.194,2.923664122,0.082,0.432989691,0.008022212,1.385714286,0.293814433,0.448453608,SRAR,AMNPER,Peren_flashier
489,0.396,0.204,2.533834586,0.086,0.431818182,0.006809689,1.366666667,0.275252525,0.48989899,SRAR,AMNPER,Peren_flashier
490,0.398,0.196,2.284671533,0.088,0.467336683,0.006671875,1.147540984,0.314070352,0.444723618,SRAR,AMNPER,Peren_flashier
491,0.427,0.203,2.664233577,0.091,0.428571429,0.007183365,1.484375,0.262295082,0.44028103,SRAR,AMNPER,Peren_flashier
492,0.398,0.198,1.626865672,0.094,0.422110553,0.007582376,1.378787879,0.25879397,0.502512563,SRAR,AMNPER,Peren_flashier
493,0.426,0.211,2.610687023,0.109,0.384976526,0.005539773,1.015384615,0.208920188,0.490610329,SRAR,AMNPER,Peren_flashier
494,0.405,0.202,2.691729323,0.091,0.402469136,0.007218492,1.323076923,0.224691358,0.459259259,SRAR,AMNPER,Peren_flashier
495,0.404,0.183,2.482014388,0.08,0.433168317,0.003845951,1.731707317,0.277227723,0.440594059,SRAR,AMNPER,Peren_flashier
497,0.38,0.193,2.541353383,0.088,0.452631579,0.00622449,1.180327869,0.294736842,0.494736842,SRAR,AMNPER,Peren_flashier
498,0.427,0.213,2.637037037,0.091,0.468384075,0.007707098,1.138461538,0.285714286,0.454332553,SRAR,AMNPER,Peren_flashier
